name,epigenetics
1232,"0.017533333351214726,0.017533333351214726,0.017533333351214726,0,0,0,0,0,0,0,0,0.009000000233451525,0.009000000233451525,0.009000000233451525,0,0,0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05323333417375883,0.05323333417375883,0.05323333417375883,0,0,0,0,0,0"
1233,"0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.08889999985694885,0.08889999985694885,0.08889999985694885,0,0,0,0.017533333351214726,0.017533333351214726,0.017533333351214726,0,0,0"
1234,"0,0,0,0,0,0,0,0,0.009000000233451525,0.009000000233451525,0.009000000233451525,0,0,0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.05323333417375883,0.05323333417375883,0.05323333417375883,0,0,0,0,0,0,0,0,0"
1235,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1236,"0,0,0,0,0,0,0.9640000065167745,0.9640000065167745,0.9640000065167745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1237,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1238,"0,0,0,0,0,0,0,0,0,0.28833333651224774,0.28833333651224774,0.28833333651224774,0,0,0,0,0,0.3278666709860166,0.3278666709860166,0.3278666709860166,0,0,0,0,0,0,0,0,0.2895333344737689,0.2895333344737689,0.2895333344737689,0"
1239,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9953333338101705,0.9953333338101705,0.9953333338101705,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1240,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1241,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9266666571299235,0.9266666571299235,0.9266666571299235,0,0,0,0.9633333285649618,0.9633333285649618,0.9633333285649618,0,0,0,0,0,0,0,0"
1242,"0,0,0,0,0,0.9590000112851461,0.9590000112851461,0.9590000112851461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806666572888693,0.9806666572888693,0.9806666572888693,0,0,0,0,0,0"
1243,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2589999983708064,0.2589999983708064,0.2589999983708064,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1244,"0,0,0,0,0.937333325544993,0.937333325544993,0.937333325544993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1245,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9836666584014893,0.9836666584014893,0.9836666584014893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1246,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9726666609446207,0.9726666609446207,0.9726666609446207,0,0,0,0,0,0,0.9713333249092102,0.9713333249092102,0.9713333249092102,0,0,0"
1247,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119999999801318,0.02119999999801318,0.02119999999801318,0"
1248,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9466666777928671,0.9466666777928671,0.9466666777928671,0,0,0,0,0,0,0,0,0,0,0,0"
1249,"0,0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1250,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1251,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806666771570841,0.9806666771570841,0.9766666491826376,0.9766666491826376,0.9766666491826376,0,0,0.9450000127156576,0.9450000127156576,0.9450000127156576,0,0,0,0,0,0,0,0,0"
1252,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9909999966621399,0.9909999966621399"
1253,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1254,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1255,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1256,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357000008225441,0.0357000008225441,0.0357000008225441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1257,"0,0.7723333438237509,0.7723333438237509,0.7723333438237509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1258,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1259,"0,0,0,0,0,0,0,0,0.7983333468437195,0.7983333468437195,0.7983333468437195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8913333217302958,0.8913333217302958,0.8913333217302958,0"
1260,"0,0,0,0,0,0,0,0.9410000046094259,0.9410000046094259,0.9410000046094259,0,0,0,0,0,0,0,0.8733333349227905,0.8733333349227905,0.8733333349227905,0,0,0,0,0,0,0,0,0,0,0,0"
1261,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1262,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9763333201408386,0.9763333201408386,0.9763333201408386,0,0,0,0,0,0,0,0,0,0,0,0"
1263,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1264,"0,0,0,0,0,0,0,0,0,0,0.9763333201408386,0.9763333201408386,0.9763333201408386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1265,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9776666760444641,0.9776666760444641,0.9776666760444641,0,0,0,0"
1266,"0,0,0,0,0,0,0,0,0,0,0.9793333411216736,0.9793333411216736,0.9793333411216736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1267,"0,0,0,0,0,0,0,0,0.9326666593551636,0.9326666593551636,0.9326666593551636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1268,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1269,"0.007233333463470141,0.007233333463470141,0.007233333463470141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04056666667262713,0.04056666667262713,0.04056666667262713,0,0,0,0.02319999970495701,0.02319999970495701,0.02319999970495701,0,0,0"
1270,"0,0,0,0,0.05856666713953018,0.05856666713953018,0.05856666713953018,0,0.0,0.0,0.0,0.015166666358709335,0.015166666358709335,0.015166666358709335,0,0,0,0,0,0,0,0,0,0,0,0.04809999838471413,0.04809999838471413,0.04809999838471413,0,0.007233333463470141,0.007233333463470141,0.007233333463470141"
1271,"0,0,0,0,0,0,0,0.8009999990463257,0.8009999990463257,0.8009999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1272,"0,0,0,0,0,0,0,0,0,0.9816666642824808,0.9816666642824808,0.9816666642824808,0,0,0,0,0,0,0.9353333512941996,0.9353333512941996,0.9353333512941996,0,0,0,0,0,0,0,0,0,0,0"
1273,"0,0,0,0.010766666382551193,0.010766666382551193,0.010766666382551193,0,0,0,0,0.01333333303531011,0.01333333303531011,0.01333333303531011,0,0,0,0,0,0,0.02223333219687144,0.02223333219687144,0.02223333219687144,0,0,0.0,0.0,0.0,0,0,0,0,0"
1274,"0,0,0,0,0,0,0,0.9553333520889282,0.9553333520889282,0.9553333520889282,0,0,0,0.9763333400090536,0.9763333400090536,0.9763333400090536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1275,"0,0.959333340326945,0.959333340326945,0.959333340326945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1276,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1277,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743333260218302,0.9743333260218302,0.9743333260218302,0,0,0,0.9616666634877523,0.9616666634877523,0.9616666634877523,0,0,0,0,0"
1278,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972000002861023,0.972000002861023,0.972000002861023,0"
1279,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9506666660308838,0.9506666660308838,0.9506666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1281,"0,0,0,0,0,0,0,0,0,0,0,0.9679999947547913,0.9679999947547913,0.9679999947547913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1282,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9640000065167745,0.9640000065167745,0.9640000065167745,0,0,0,0,0,0,0,0,0,0,0,0,0"
1283,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9793333411216736,0.9793333411216736,0.9793333411216736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1284,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9793333411216736,0.9793333411216736,0.9793333411216736,0,0"
1285,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1286,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9863333304723104,0.9863333304723104,0.9863333304723104,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1287,"0,0,0,0,0.9780000050862631,0.9780000050862631,0.9780000050862631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1288,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1289,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9643333355585734,0.9643333355585734,0.9643333355585734,0,0,0,0,0,0,0,0,0"
1290,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1291,"0,0,0,0,0,0,0,0.021666666492819786,0.021666666492819786,0.021666666492819786,0,0,0,0,0,0,0,0,0,0,0.05133333305517832,0.05133333305517832,0.05133333305517832,0,0,0,0.06300000101327896,0.06300000101327896,0.06300000101327896,0,0,0"
1292,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9860000014305115,0.9860000014305115,0.9860000014305115,0,0,0.949999988079071,0.949999988079071,0.949999988079071,0,0,0,0"
1293,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1294,"0,0,0,0,0,0,0,0,0,0,0,0.9463333288828532,0.9463333288828532,0.9463333288828532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1295,"0,0,0,0,0.3230000038941701,0.3230000038941701,0.3230000038941701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9463333288828532,0.9463333288828532,0.9463333288828532,0,0,0"
1296,"0.9923333326975504,0.9923333326975504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9233333269755045,0.9233333269755045,0.9233333269755045,0,0,0,0,0,0,0.975000003973643,0.975000003973643,0.965666671593984,0.965666671593984,0.965666671593984,0,0,0"
1297,"0,0,0,0,0,0,0,0,0,0,0.9619999925295512,0.9619999925295512,0.9619999925295512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1298,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1299,"0,0,0,0,0,0,0,0,0,0,0.9590000112851461,0.9590000112851461,0.9590000112851461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1300,"0,0.04523333410422007,0.04523333410422007,0.04523333410422007,0,0,0,0,0,0,0,0,0,0.03409999919434389,0.03409999919434389,0.03409999919434389,0,0,0,0,0.0049666666115323705,0.0049666666115323705,0.0049666666115323705,0,0,0,0,0,0,0,0,0"
1301,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1302,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1303,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9169999957084656,0.9169999957084656,0.9169999957084656,0,0,0,0,0,0,0,0,0,0"
1304,"0,0,0,0,0,0,0,0,0,0.9916666746139526,0.9916666746139526,0.9916666746139526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1305,"0,0,0,0,0,0,0,0,0,0,0.9619999925295512,0.9619999925295512,0.9619999925295512,0,0,0,0,0,0,0.9626666704813639,0.9626666704813639,0.9626666704813639,0,0,0,0,0,0,0,0,0,0"
1306,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1307,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1308,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1309,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1310,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1311,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1312,"0,0.008766666675607363,0.008766666675607363,0.008766666675607363,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010000022749106,0.01010000022749106,0.01010000022749106,0.009800000116229057,0.009800000116229057"
1313,"0,0,0,0,0,0,0,0,0,0,0,0,0.9310000141461691,0.9310000141461691,0.9310000141461691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1314,"0,0,0,0,0,0,0,0,0,0,0.038166665782531105,0.038166665782531105,0.038166665782531105,0,0,0,0,0.047933333863814674,0.047933333863814674,0.047933333863814674,0.029999999950329464,0.029999999950329464,0.029999999950329464,0,0,0,0,0,0,0,0,0"
1315,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1316,"0,0,0,0,0,0,0.9926666617393494,0.9926666617393494,0.9926666617393494,0,0,0,0,0,0,0,0,0.9536666472752889,0.9536666472752889,0.9536666472752889,0,0,0,0,0,0,0,0,0,0,0,0"
1317,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8649999896685282,0.8649999896685282,0.8649999896685282,0,0,0,0,0,0,0.9816666642824808,0.9816666642824808,0.9816666642824808,0,0,0"
1318,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905999998251597,0.905999998251597,0.905999998251597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1319,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1320,"0,0,0,0,0,0,0,0.8933333357175192,0.8933333357175192,0.8933333357175192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1321,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04119999955097834,0.04119999955097834,0.04119999955097834,0,0,0,0,0,0,0,0,0,0,0.04399999976158142,0.04399999976158142,0.04399999976158142,0,0"
1322,"0,0,0,0,0,0,0,0.04119999955097834,0.04119999955097834,0.04119999955097834,0,0,0,0,0,0,0,0,0,0,0.04399999976158142,0.04399999976158142,0.04399999976158142,0,0,0,0,0,0,0,0,0"
1323,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1324,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1325,"0,0,0,0,0,0,0,0,0,0,0,0.987666666507721,0.987666666507721,0.987666666507721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1326,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1327,"0,0,0,0,0,0,0,0,0,0,0.9196666677792867,0.9196666677792867,0.9196666677792867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9139999945958456,0.9139999945958456,0.9139999945958456,0"
1328,"0,0,0,0,0,0,0,0,0.8456666668256124,0.8456666668256124,0.8456666668256124,0,0,0,0,0,0,0,0,0,0.8370000123977661,0.8370000123977661,0.8370000123977661,0,0,0,0,0.943666676680247,0.943666676680247,0.943666676680247,0,0"
1329,"0,0,0,0,0,0.9470000068346659,0.9470000068346659,0.9470000068346659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9629999995231628,0.9629999995231628,0.9629999995231628,0"
1330,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01976666661600272,0.01976666661600272,0.01976666661600272,0,0,0,0,0,0,0,0,0"
1331,"0,0,0,0,0.01976666661600272,0.01976666661600272,0.01976666661600272,0,0,0,0,0,0,0,0,0,0.01926666684448719,0.01926666684448719,0.01926666684448719,0,0,0,0,0,0,0,0,0,0.05630000059803327,0.05630000059803327,0.05630000059803327,0"
1332,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9863333304723104,0.9863333304723104,0.9863333304723104,0,0,0"
1333,"0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9273333350817362,0.9273333350817362,0.9273333350817362,0,0,0,0,0,0"
1334,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1335,"0,0,0,0,0,0,0,0.9713333249092102,0.9713333249092102,0.9713333249092102,0,0,0,0,0,0,0,0.9516666531562805,0.9516666531562805,0.9516666531562805,0,0,0,0,0,0,0.969000001748403,0.969000001748403,0.969000001748403,0,0,0"
1336,"0,0,0,0,0,0,0,0.9756666620572408,0.9756666620572408,0.9756666620572408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1337,"0,0,0,0,0,0,0,0.9683333436648051,0.9683333436648051,0.9683333436648051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1338,"0.9753333330154419,0.9753333330154419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1339,"0,0,0,0,0,0,0,0.9866666595141093,0.9866666595141093,0.9866666595141093,0,0,0,0,0,0,0,0.9426666696866354,0.9426666696866354,0.9426666696866354,0,0,0,0,0,0,0,0,0,0,0,0"
1340,"0,0,0,0,0,0,0.9866666595141093,0.9866666595141093,0.9866666595141093,0,0,0,0,0,0,0,0.9426666696866354,0.9426666696866354,0.9426666696866354,0,0,0,0,0,0,0,0,0,0,0,0,0"
1341,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9773333271344503,0.9773333271344503,0.9773333271344503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1342,"0,0,0,0,0,0,0,0,0,0.9726666609446207,0.9726666609446207,0.9726666609446207,0,0,0,0,0,0.9683333237965902,0.9683333237965902,0.9683333237965902,0,0,0,0,0,0,0,0,0,0,0,0"
1343,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1344,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1345,"0,0,0,0,0,0,0,0,0,0,0,0.9679999947547913,0.9679999947547913,0.9679999947547913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1346,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1347,"0,0,0,0,0,0,0,0,0,0,0,0,0,0.9736666679382324,0.9736666679382324,0.9736666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1348,"0,0,0,0,0,0,0,0,0.025866666808724403,0.025866666808724403,0.025866666808724403,0,0,0,0,0,0,0.01693333312869072,0.01693333312869072,0.01693333312869072,0,0,0,0,0,0,0.03740000103910764,0.03740000103910764,0.03740000103910764,0,0,0"
1349,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6713333328564962,0.6713333328564962,0.6713333328564962,0.5736666719118754,0.5736666719118754,0.5736666719118754,0,0,0,0,0,0,0,0,0,0.7839999993642172,0.7839999993642172,0.7839999993642172"
1350,"0,0,0,0,0.020300000285108883,0.020300000285108883,0.020300000285108883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412333340694507,0.0412333340694507,0.0412333340694507,0,0,0.05653333539764086,0.05653333539764086,0.05653333539764086,0,0,0,0"
1351,"0,0,0,0,0,0.0,0.0,0.0,0,0.023633333543936413,0.023633333543936413,0.036200000594059624,0.036200000594059624,0.036200000594059624,0,0,0,0,0,0,0.03350000021358331,0.03350000021358331,0.03350000021358331,0,0,0,0,0,0,0.020233333731691044,0.020233333731691044,0.020233333731691044"
1352,"0,0,0,0,0,0,0,0,0,0,0.9676666855812073,0.9676666855812073,0.9676666855812073,0.9553333322207133,0.9553333322207133,0.9553333322207133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1353,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.019600000232458115,0.019600000232458115,0.019600000232458115,0,0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0,0,0,0"
1354,"0,0.9456666707992554,0.9456666707992554,0.9456666707992554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806666572888693,0.9806666572888693,0.9806666572888693,0,0,0,0,0,0,0,0,0"
1355,"0,0,0,0,0,0,0,0,0,0,0.9816666642824808,0.9816666642824808,0.9816666642824808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1356,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9763333400090536,0.9763333400090536,0.9763333400090536,0,0,0,0,0,0,0,0,0,0,0,0,0"
1357,"0,0,0,0,0,0,0,0,0,0,0,0,0.9440000057220459,0.9440000057220459,0.9440000057220459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1358,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9473333358764648,0.9473333358764648,0.9473333358764648,0.92466668287913,0.92466668287913,0.92466668287913,0,0,0,0,0,0"
1359,"0,0.9089999993642172,0.9089999993642172,0.9089999993642172,0,0.981333335240682,0.981333335240682,0.981333335240682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9353333314259847,0.9353333314259847"
1360,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1361,"0,0,0,0,0,0.9860000014305115,0.9860000014305115,0.9860000014305115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9849999944368998,0.9849999944368998,0.9849999944368998,0,0,0,0,0,0"
1362,"0,0,0,0,0.8976666728655497,0.8976666728655497,0.8976666728655497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1363,"0,0.9929999907811483,0.9929999907811483,0.9929999907811483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9723333319028219,0.9723333319028219,0.9723333319028219,0"
1364,"0,0.19933332999547324,0.19933332999547324,0.19933332999547324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2396666705608368,0.2396666705608368,0.2396666705608368,0,0,0,0,0,0,0,0,0,0,0,0"
1365,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1366,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1367,"0,0,0,0,0,0.01710000013311704,0.01710000013311704,0.01710000013311704,0,0,0,0,0,0,0,0,0,0,0.015500000367561976,0.015500000367561976,0.0077666665116945905,0.0077666665116945905,0.0077666665116945905,0,0,0,0,0.0077666665116945905,0.0077666665116945905,0.0077666665116945905,0,0"
1368,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1369,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1370,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1371,"0,0,0,0,0,0,0,0.9776666760444641,0.9776666760444641,0.9776666760444641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1372,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8840000033378601,0.8840000033378601,0.8840000033378601,0,0,0,0,0,0,0,0,0,0"
1373,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9936666687329611,0.9936666687329611,0.9936666687329611,0,0,0,0,0,0,0,0,0,0,0,0"
1374,"0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013833333427707354,0.013833333427707354,0.013833333427707354,0"
1375,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1376,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03910000063478947,0.03910000063478947,0.03910000063478947,0,0,0,0,0,0,0,0,0"
1377,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
1378,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013900000602006912,0.013900000602006912,0.013900000602006912,0,0,0,0,0,0,0,0,0,0,0,0.02043333339194457,0.02043333339194457,0.02043333339194457,0"
1379,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
